user_id,profile_vector_id,name,gender,age,height_cm,religion,caste,marital_status,diet,city,state,education,income,occupation,hobby_1,hobby_2,hobby_3,about_me,preferred_gender,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_religion,preferred_caste,preferred_city,preferred_state,preferred_education,preferred_income
104,VEC_104,Lekha Edwin,Female,23,186,Jain,Obc,Widowed,Eggetarian,Delhi,Delhi,2,2,Data Scientist,Music,Reading,Chess,Enjoy Spending Time With Family.,Male,21,26,176,196,Jain,St,Kottayam,Delhi,Master,3-5 Lpa
105,VEC_105,Unni Andra,Female,35,186,Christian,General,Divorced,Non-Veg,Coimbatore,Tamil Nadu,1,6,Business,Reading,Chess,Photography,Career Focused With Strong Values.,Male,33,40,176,196,Christian,General,Hyderabad,Kerala,Higher Secondary,15-25 Lpa
106,VEC_106,Baljiwan Dixit,Male,26,158,Sikh,Sc,Divorced,Non-Veg,Mangalore,Karnataka,4,4,Doctor,Football,Swimming,Cricket,Love Travelling And Exploring.,Female,22,28,148,168,Muslim,St,Hyderabad,Tamil Nadu,Diploma,3-5 Lpa
107,VEC_107,Qasim Divan,Male,42,184,Muslim,Obc,Divorced,Non-Veg,Mangalore,Karnataka,2,3,Business,Painting,Chess,Football,Career Focused With Strong Values.,Female,40,47,174,194,Jain,General,Kozhikode,Tamil Nadu,Higher Secondary,3-5 Lpa
108,VEC_108,Devansh Barman,Male,28,152,Jain,Obc,Single,Veg,Hyderabad,Telangana,5,3,Business,Painting,Photography,Travel,Friendly And Optimistic.,Female,24,31,145,162,Christian,Obc,Panaji,Delhi,Diploma,15-25 Lpa
109,VEC_109,Rajata Baral,Female,38,187,Sikh,St,Single,Non-Veg,Bengaluru,Karnataka,4,5,Data Scientist,Cricket,Movies,Swimming,Love Books And Technology.,Male,33,41,177,197,Christian,St,Kannur,Maharashtra,Phd,15-25 Lpa
110,VEC_110,Henry Krish,Male,30,159,Jain,St,Divorced,Eggetarian,Mumbai,Maharashtra,5,2,Lawyer,Football,Photography,Reading,Looking For A Caring Partner.,Female,26,33,149,169,Christian,General,Mangalore,Maharashtra,Bachelor,3-5 Lpa
111,VEC_111,Peter Ray,Male,33,188,Muslim,Obc,Divorced,Veg,Kannur,Kerala,3,3,Software Engineer,Yoga,Reading,Music,Looking For A Caring Partner.,Female,30,35,178,198,Sikh,Obc,Mumbai,Delhi,Diploma,15-25 Lpa
112,VEC_112,Jagat Gaba,Male,45,168,Christian,Sc,Divorced,Non-Veg,Delhi,Delhi,5,4,Accountant,Painting,Photography,Chess,Career Focused With Strong Values.,Female,40,49,158,178,Muslim,Sc,Coimbatore,Telangana,Higher Secondary,25-40 Lpa
113,VEC_113,Samuel Bakshi,Male,21,166,Sikh,Sc,Single,Veg,Panaji,Goa,3,2,Lawyer,Chess,Yoga,Cricket,Looking For A Caring Partner.,Female,21,27,156,176,Christian,Sc,Pune,Maharashtra,Master,40+ Lpa
114,VEC_114,Osha Sabharwal,Female,44,172,Sikh,Obc,Widowed,Eggetarian,Hyderabad,Telangana,1,5,Software Engineer,Movies,Football,Chess,Career Focused With Strong Values.,Male,42,46,162,182,Sikh,Obc,Panaji,Tamil Nadu,Higher Secondary,40+ Lpa
115,VEC_115,Kiaan Dutta,Male,37,179,Jain,St,Widowed,Non-Veg,Kottayam,Kerala,1,1,Professor,Cycling,Reading,Yoga,Love Books And Technology.,Female,35,39,169,189,Jain,Sc,Hyderabad,Karnataka,Higher Secondary,25-40 Lpa
116,VEC_116,Sai Barad,Female,24,156,Muslim,Sc,Divorced,Non-Veg,Mumbai,Maharashtra,4,1,Data Scientist,Chess,Movies,Travel,Love Books And Technology.,Male,21,30,146,166,Muslim,Obc,Chennai,Goa,Higher Secondary,40+ Lpa
117,VEC_117,Indrajit Iyengar,Male,33,174,Hindu,Obc,Single,Non-Veg,Kozhikode,Kerala,4,6,Data Scientist,Chess,Photography,Reading,Career Focused With Strong Values.,Female,31,36,164,184,Muslim,St,Chennai,Kerala,Higher Secondary,40+ Lpa
118,VEC_118,Pushti Mody,Female,26,170,Muslim,St,Single,Non-Veg,Delhi,Delhi,2,5,Business,Reading,Travel,Yoga,Love Books And Technology.,Male,22,31,160,180,Muslim,General,Hyderabad,Goa,Bachelor,3-5 Lpa
119,VEC_119,Isaac Bajwa,Male,23,171,Sikh,Sc,Single,Eggetarian,Hyderabad,Telangana,3,4,Accountant,Yoga,Football,Cricket,Looking For A Caring Partner.,Female,21,29,161,181,Sikh,St,Kannur,Goa,Phd,40+ Lpa
120,VEC_120,Sudiksha Narasimhan,Female,28,154,Sikh,Obc,Widowed,Non-Veg,Kannur,Kerala,3,3,Doctor,Music,Cooking,Movies,Career Focused With Strong Values.,Male,26,32,145,164,Sikh,Sc,Pune,Karnataka,Higher Secondary,5-10 Lpa
121,VEC_121,Bakhshi Mallick,Male,35,185,Hindu,General,Single,Non-Veg,Coimbatore,Tamil Nadu,5,1,Government Employee,Chess,Football,Painting,Friendly And Optimistic.,Female,30,37,175,195,Christian,St,Bengaluru,Maharashtra,Higher Secondary,40+ Lpa
122,VEC_122,Ryan Yadav,Male,42,174,Christian,Sc,Divorced,Veg,Delhi,Delhi,1,2,Lawyer,Movies,Football,Cooking,Passionate About Learning.,Female,37,46,164,184,Sikh,General,Coimbatore,Karnataka,Diploma,40+ Lpa
123,VEC_123,Amrita D’Alia,Female,35,156,Sikh,Sc,Widowed,Non-Veg,Delhi,Delhi,3,4,Data Scientist,Movies,Cooking,Reading,Love Books And Technology.,Male,32,39,146,166,Christian,Obc,Mangalore,Karnataka,Diploma,15-25 Lpa
124,VEC_124,Hemal Lanka,Female,39,165,Sikh,Sc,Single,Eggetarian,Mangalore,Karnataka,2,5,Professor,Cycling,Painting,Cooking,Love Travelling And Exploring.,Male,37,44,155,175,Muslim,St,Pune,Karnataka,Higher Secondary,15-25 Lpa
125,VEC_125,Darika Saraf,Female,28,166,Sikh,General,Divorced,Eggetarian,Coimbatore,Tamil Nadu,4,5,Lawyer,Swimming,Movies,Painting,Love Books And Technology.,Male,26,32,156,176,Jain,General,Kottayam,Maharashtra,Diploma,40+ Lpa
126,VEC_126,Nirja Sarin,Female,39,175,Hindu,General,Single,Non-Veg,Chennai,Tamil Nadu,2,5,Professor,Football,Cycling,Painting,Looking For A Caring Partner.,Male,34,43,165,185,Sikh,St,Pune,Goa,Phd,40+ Lpa
127,VEC_127,Reyansh Gupta,Male,36,156,Hindu,Obc,Divorced,Non-Veg,Bengaluru,Karnataka,3,4,Business,Cooking,Painting,Music,Enjoy Spending Time With Family.,Female,32,41,146,166,Hindu,St,Mumbai,Goa,Master,10-15 Lpa
128,VEC_128,Anthony Sarin,Male,43,157,Hindu,Obc,Widowed,Veg,Bengaluru,Karnataka,5,2,Professor,Reading,Cycling,Swimming,Love Travelling And Exploring.,Female,39,49,147,167,Sikh,St,Kozhikode,Maharashtra,Master,40+ Lpa
129,VEC_129,Guneet Patla,Male,33,151,Sikh,St,Divorced,Veg,Coimbatore,Tamil Nadu,2,2,Data Analyst,Cricket,Yoga,Travel,Career Focused With Strong Values.,Female,31,39,145,161,Muslim,Sc,Coimbatore,Tamil Nadu,Master,3-5 Lpa
130,VEC_130,Bhavya Narayanan,Female,37,190,Jain,St,Widowed,Veg,Panaji,Goa,3,3,Accountant,Cycling,Yoga,Painting,Love Travelling And Exploring.,Male,33,43,180,200,Jain,General,Panaji,Tamil Nadu,Bachelor,3-5 Lpa
131,VEC_131,David Mital,Male,26,173,Sikh,St,Widowed,Veg,Bengaluru,Karnataka,5,4,Lawyer,Cricket,Movies,Chess,Love Travelling And Exploring.,Female,21,32,163,183,Muslim,Obc,Mangalore,Karnataka,Diploma,5-10 Lpa
132,VEC_132,Tara Narain,Female,40,153,Muslim,Obc,Divorced,Eggetarian,Pune,Maharashtra,5,6,Accountant,Cycling,Reading,Photography,Love Books And Technology.,Male,35,45,145,163,Sikh,St,Kannur,Kerala,Phd,3-5 Lpa
133,VEC_133,Manbir Datta,Male,29,164,Sikh,St,Widowed,Eggetarian,Bengaluru,Karnataka,1,5,Doctor,Chess,Cooking,Movies,Passionate About Learning.,Female,25,35,154,174,Hindu,St,Hyderabad,Tamil Nadu,Master,3-5 Lpa
134,VEC_134,Shivansh Raghavan,Male,35,166,Hindu,Obc,Single,Eggetarian,Bengaluru,Karnataka,5,6,Data Scientist,Cycling,Music,Photography,Love Books And Technology.,Female,32,41,156,176,Muslim,Obc,Kozhikode,Maharashtra,Higher Secondary,25-40 Lpa
135,VEC_135,Nidhi Ravi,Female,40,184,Christian,Sc,Widowed,Eggetarian,Delhi,Delhi,1,2,Lawyer,Movies,Cycling,Cooking,Simple And Family Oriented.,Male,36,43,174,194,Muslim,Obc,Kannur,Goa,Bachelor,5-10 Lpa
136,VEC_136,Nidra Mangat,Female,39,190,Sikh,St,Single,Eggetarian,Hyderabad,Telangana,1,4,Professor,Cooking,Swimming,Painting,Passionate About Learning.,Male,35,44,180,200,Sikh,Sc,Delhi,Kerala,Higher Secondary,40+ Lpa
137,VEC_137,Upasna Nagy,Female,23,184,Muslim,St,Divorced,Non-Veg,Panaji,Goa,3,3,Professor,Painting,Travel,Football,Love Travelling And Exploring.,Male,21,27,174,194,Hindu,General,Kottayam,Goa,Master,3-5 Lpa
138,VEC_138,Timothy Sathe,Male,35,179,Muslim,Sc,Single,Non-Veg,Mumbai,Maharashtra,1,6,Data Scientist,Reading,Painting,Travel,Passionate About Learning.,Female,33,39,169,189,Muslim,General,Bengaluru,Goa,Bachelor,40+ Lpa
139,VEC_139,Warjas Gara,Male,43,156,Hindu,Obc,Widowed,Veg,Hyderabad,Telangana,5,6,Accountant,Reading,Travel,Photography,Simple And Family Oriented.,Female,41,47,146,166,Hindu,St,Mumbai,Tamil Nadu,Master,3-5 Lpa
140,VEC_140,Lucky Varma,Male,44,156,Christian,Obc,Divorced,Veg,Hyderabad,Telangana,2,1,Professor,Music,Cycling,Cricket,Simple And Family Oriented.,Female,41,49,146,166,Christian,Obc,Panaji,Goa,Diploma,15-25 Lpa
141,VEC_141,Charita Keer,Female,23,156,Sikh,Sc,Divorced,Non-Veg,Mumbai,Maharashtra,2,2,Data Analyst,Movies,Music,Yoga,Career Focused With Strong Values.,Male,21,29,146,166,Jain,Sc,Pune,Goa,Higher Secondary,40+ Lpa
142,VEC_142,Jeevika Issac,Female,44,175,Muslim,St,Divorced,Veg,Chennai,Tamil Nadu,2,4,Government Employee,Cooking,Swimming,Reading,Career Focused With Strong Values.,Male,42,48,165,185,Christian,Obc,Bengaluru,Maharashtra,Phd,15-25 Lpa
143,VEC_143,Amaira Batra,Female,45,180,Jain,General,Single,Non-Veg,Delhi,Delhi,2,1,Software Engineer,Football,Music,Reading,Love Books And Technology.,Male,41,50,170,190,Sikh,St,Mumbai,Telangana,Higher Secondary,40+ Lpa
144,VEC_144,Wazir Bora,Male,30,155,Jain,Sc,Divorced,Eggetarian,Bengaluru,Karnataka,1,3,Lawyer,Chess,Travel,Movies,Looking For A Caring Partner.,Female,28,33,145,165,Hindu,St,Kottayam,Telangana,Phd,25-40 Lpa
145,VEC_145,Sarthak Hayer,Male,24,150,Muslim,St,Divorced,Eggetarian,Bengaluru,Karnataka,5,6,Data Analyst,Cricket,Movies,Reading,Love Travelling And Exploring.,Female,21,27,145,160,Christian,General,Pune,Kerala,Bachelor,15-25 Lpa
146,VEC_146,Yachana Ratta,Female,29,186,Sikh,Sc,Single,Non-Veg,Delhi,Delhi,5,2,Data Scientist,Swimming,Music,Photography,Love Travelling And Exploring.,Male,25,31,176,196,Jain,General,Kozhikode,Goa,Phd,3-5 Lpa
147,VEC_147,Ethan Ahluwalia,Male,28,152,Muslim,Obc,Single,Eggetarian,Mumbai,Maharashtra,4,2,Data Scientist,Photography,Cycling,Painting,Looking For A Caring Partner.,Female,23,32,145,162,Christian,General,Delhi,Karnataka,Higher Secondary,25-40 Lpa
148,VEC_148,Simon Kanda,Male,37,152,Christian,Sc,Divorced,Veg,Chennai,Tamil Nadu,5,4,Software Engineer,Painting,Music,Photography,Friendly And Optimistic.,Female,34,41,145,162,Jain,Sc,Mumbai,Delhi,Diploma,15-25 Lpa
149,VEC_149,Yochana Shetty,Female,45,162,Muslim,General,Divorced,Veg,Delhi,Delhi,2,5,Data Scientist,Cricket,Chess,Travel,Simple And Family Oriented.,Male,41,47,152,172,Sikh,Sc,Kottayam,Tamil Nadu,Phd,5-10 Lpa
150,VEC_150,Kritika Dara,Female,25,167,Jain,St,Widowed,Non-Veg,Hyderabad,Telangana,4,6,Doctor,Music,Reading,Travel,Career Focused With Strong Values.,Male,22,30,157,177,Hindu,General,Bengaluru,Goa,Diploma,5-10 Lpa
151,VEC_151,Ekani Shetty,Female,33,170,Muslim,General,Single,Veg,Mangalore,Karnataka,5,1,Teacher,Cycling,Photography,Cooking,Career Focused With Strong Values.,Male,30,38,160,180,Sikh,Sc,Bengaluru,Kerala,Phd,10-15 Lpa
152,VEC_152,Timothy Thaman,Male,35,166,Christian,General,Single,Non-Veg,Hyderabad,Telangana,2,1,Business,Music,Football,Movies,Friendly And Optimistic.,Female,30,41,156,176,Hindu,Sc,Chennai,Maharashtra,Diploma,3-5 Lpa
153,VEC_153,Vansha Dutt,Female,38,185,Hindu,Obc,Single,Veg,Pune,Maharashtra,1,2,Teacher,Travel,Music,Photography,Looking For A Caring Partner.,Male,33,42,175,195,Hindu,Sc,Kottayam,Kerala,Higher Secondary,5-10 Lpa
154,VEC_154,Varenya Lad,Female,23,171,Hindu,Obc,Widowed,Non-Veg,Mumbai,Maharashtra,4,4,Software Engineer,Music,Reading,Photography,Love Books And Technology.,Male,21,26,161,181,Christian,Obc,Kannur,Karnataka,Bachelor,15-25 Lpa
155,VEC_155,Lakshit Verma,Male,41,168,Sikh,General,Single,Non-Veg,Kottayam,Kerala,4,2,Lawyer,Photography,Painting,Chess,Looking For A Caring Partner.,Female,38,47,158,178,Hindu,St,Pune,Goa,Bachelor,15-25 Lpa
156,VEC_156,Kashvi Maharaj,Female,33,167,Jain,Obc,Single,Non-Veg,Mangalore,Karnataka,1,4,Professor,Movies,Reading,Cycling,Friendly And Optimistic.,Male,30,36,157,177,Hindu,Obc,Panaji,Tamil Nadu,Bachelor,25-40 Lpa
157,VEC_157,Balvan Mangal,Male,39,174,Muslim,Sc,Widowed,Eggetarian,Mumbai,Maharashtra,3,5,Software Engineer,Cycling,Movies,Cricket,Friendly And Optimistic.,Female,36,45,164,184,Muslim,St,Hyderabad,Karnataka,Diploma,15-25 Lpa
158,VEC_158,Laban Nayak,Male,28,188,Sikh,General,Divorced,Eggetarian,Kochi,Kerala,2,2,Data Scientist,Travel,Reading,Chess,Love Travelling And Exploring.,Female,24,30,178,198,Hindu,Obc,Delhi,Goa,Diploma,3-5 Lpa
159,VEC_159,Chaitaly Devi,Female,43,175,Christian,Sc,Single,Veg,Kannur,Kerala,4,6,Accountant,Yoga,Music,Cycling,Friendly And Optimistic.,Male,40,49,165,185,Jain,Sc,Kozhikode,Goa,Phd,5-10 Lpa
160,VEC_160,Kala Rajagopal,Female,25,161,Sikh,General,Single,Eggetarian,Mangalore,Karnataka,3,5,Business,Cricket,Reading,Yoga,Career Focused With Strong Values.,Male,21,28,151,171,Christian,General,Kozhikode,Karnataka,Bachelor,5-10 Lpa
161,VEC_161,Hredhaan Bhatt,Male,35,150,Hindu,Sc,Divorced,Veg,Pune,Maharashtra,1,1,Lawyer,Cooking,Travel,Cricket,Enjoy Spending Time With Family.,Female,30,38,145,160,Sikh,St,Bengaluru,Karnataka,Phd,15-25 Lpa
162,VEC_162,Samar Narayanan,Male,39,164,Hindu,Sc,Single,Non-Veg,Pune,Maharashtra,3,1,Doctor,Movies,Photography,Music,Friendly And Optimistic.,Female,36,44,154,174,Muslim,General,Hyderabad,Kerala,Bachelor,25-40 Lpa
163,VEC_163,Triya Bhatia,Female,34,160,Hindu,General,Divorced,Veg,Panaji,Goa,2,4,Professor,Yoga,Painting,Movies,Passionate About Learning.,Male,30,38,150,170,Muslim,General,Kochi,Telangana,Phd,25-40 Lpa
164,VEC_164,Ucchal Ramachandran,Female,32,150,Jain,St,Single,Veg,Chennai,Tamil Nadu,1,2,Teacher,Painting,Music,Cooking,Passionate About Learning.,Male,30,37,145,160,Hindu,Sc,Pune,Telangana,Master,15-25 Lpa
165,VEC_165,Sachi Sood,Female,26,173,Sikh,General,Divorced,Non-Veg,Kozhikode,Kerala,4,3,Business,Painting,Cycling,Movies,Passionate About Learning.,Male,24,29,163,183,Hindu,General,Panaji,Karnataka,Phd,15-25 Lpa
166,VEC_166,Patrick Misra,Male,33,183,Sikh,Obc,Divorced,Non-Veg,Delhi,Delhi,1,4,Software Engineer,Painting,Chess,Swimming,Love Travelling And Exploring.,Female,31,38,173,193,Muslim,Obc,Kozhikode,Maharashtra,Diploma,5-10 Lpa
167,VEC_167,Shaurya Yohannan,Male,42,177,Jain,Sc,Divorced,Eggetarian,Hyderabad,Telangana,1,1,Lawyer,Travel,Swimming,Movies,Love Books And Technology.,Female,38,46,167,187,Jain,St,Kochi,Maharashtra,Phd,25-40 Lpa
168,VEC_168,Widisha Kanda,Female,25,159,Hindu,General,Widowed,Veg,Kozhikode,Kerala,3,5,Data Scientist,Yoga,Football,Cricket,Love Books And Technology.,Male,21,30,149,169,Sikh,St,Kochi,Tamil Nadu,Bachelor,15-25 Lpa
169,VEC_169,Tejas Sunder,Male,22,175,Hindu,St,Divorced,Non-Veg,Delhi,Delhi,1,3,Data Analyst,Cycling,Cricket,Travel,Passionate About Learning.,Female,21,27,165,185,Hindu,Obc,Kannur,Karnataka,Master,10-15 Lpa
170,VEC_170,Saumya Nayar,Female,40,155,Sikh,St,Widowed,Non-Veg,Panaji,Goa,1,5,Teacher,Travel,Photography,Football,Career Focused With Strong Values.,Male,36,46,145,165,Sikh,Obc,Pune,Maharashtra,Phd,25-40 Lpa
171,VEC_171,Fitan Sibal,Male,27,153,Hindu,Sc,Widowed,Veg,Chennai,Tamil Nadu,3,3,Accountant,Travel,Reading,Photography,Love Books And Technology.,Female,25,29,145,163,Muslim,Sc,Mangalore,Delhi,Master,5-10 Lpa
172,VEC_172,Amara Ramesh,Female,32,160,Christian,General,Divorced,Veg,Delhi,Delhi,2,5,Business,Cooking,Cricket,Music,Looking For A Caring Partner.,Male,29,35,150,170,Christian,St,Hyderabad,Kerala,Higher Secondary,15-25 Lpa
173,VEC_173,Benjamin Sangha,Male,40,150,Christian,Sc,Divorced,Non-Veg,Panaji,Goa,3,4,Data Analyst,Travel,Cooking,Yoga,Looking For A Caring Partner.,Female,35,44,145,160,Jain,St,Delhi,Kerala,Higher Secondary,25-40 Lpa
174,VEC_174,Vedhika Gopal,Female,30,156,Christian,Sc,Divorced,Non-Veg,Delhi,Delhi,3,2,Teacher,Photography,Music,Cycling,Looking For A Caring Partner.,Male,28,36,146,166,Sikh,Sc,Panaji,Tamil Nadu,Higher Secondary,40+ Lpa
175,VEC_175,Leena Raghavan,Female,34,175,Jain,Obc,Divorced,Eggetarian,Mangalore,Karnataka,2,6,Professor,Painting,Cricket,Reading,Enjoy Spending Time With Family.,Male,30,40,165,185,Christian,Obc,Panaji,Delhi,Diploma,10-15 Lpa
176,VEC_176,Hitesh Sha,Male,44,166,Christian,General,Single,Non-Veg,Hyderabad,Telangana,2,6,Data Analyst,Cricket,Chess,Movies,Love Books And Technology.,Female,40,48,156,176,Christian,Sc,Mangalore,Maharashtra,Higher Secondary,15-25 Lpa
177,VEC_177,Om Raghavan,Male,36,162,Sikh,Sc,Divorced,Veg,Mumbai,Maharashtra,2,2,Business,Chess,Music,Swimming,Friendly And Optimistic.,Female,31,42,152,172,Sikh,Obc,Coimbatore,Maharashtra,Diploma,3-5 Lpa
178,VEC_178,Ucchal Krishnan,Female,31,190,Christian,Obc,Single,Eggetarian,Bengaluru,Karnataka,2,4,Doctor,Reading,Football,Photography,Love Travelling And Exploring.,Male,26,36,180,200,Sikh,St,Mangalore,Telangana,Higher Secondary,3-5 Lpa
179,VEC_179,Wahab Bahl,Male,21,170,Hindu,General,Widowed,Eggetarian,Panaji,Goa,2,2,Data Scientist,Football,Chess,Travel,Passionate About Learning.,Female,21,23,160,180,Sikh,Sc,Kannur,Kerala,Higher Secondary,10-15 Lpa
180,VEC_180,Pushti Kapur,Female,34,158,Muslim,Obc,Divorced,Veg,Hyderabad,Telangana,2,2,Teacher,Cycling,Photography,Football,Looking For A Caring Partner.,Male,32,40,148,168,Jain,Obc,Kottayam,Karnataka,Higher Secondary,15-25 Lpa
181,VEC_181,Anusha Balasubramanian,Female,40,153,Hindu,General,Widowed,Veg,Mumbai,Maharashtra,4,4,Lawyer,Swimming,Music,Football,Career Focused With Strong Values.,Male,36,45,145,163,Muslim,Obc,Mumbai,Goa,Higher Secondary,10-15 Lpa
182,VEC_182,Irya Bahri,Female,42,183,Muslim,St,Single,Eggetarian,Panaji,Goa,5,1,Data Analyst,Cooking,Yoga,Cricket,Career Focused With Strong Values.,Male,40,47,173,193,Muslim,Obc,Pune,Karnataka,Phd,5-10 Lpa
183,VEC_183,Kashvi Date,Female,30,160,Muslim,St,Divorced,Veg,Panaji,Goa,1,1,Doctor,Reading,Chess,Photography,Career Focused With Strong Values.,Male,25,33,150,170,Hindu,General,Mumbai,Goa,Higher Secondary,10-15 Lpa
184,VEC_184,Dakshesh Kamdar,Male,29,179,Hindu,Sc,Divorced,Eggetarian,Hyderabad,Telangana,3,4,Doctor,Reading,Music,Movies,Career Focused With Strong Values.,Female,27,31,169,189,Muslim,Obc,Coimbatore,Karnataka,Master,25-40 Lpa
185,VEC_185,Lavanya Pillay,Female,32,171,Sikh,St,Divorced,Non-Veg,Panaji,Goa,4,4,Teacher,Movies,Music,Painting,Career Focused With Strong Values.,Male,29,34,161,181,Muslim,General,Bengaluru,Delhi,Master,25-40 Lpa
186,VEC_186,Deepa Gade,Female,45,172,Muslim,St,Divorced,Veg,Coimbatore,Tamil Nadu,4,4,Software Engineer,Yoga,Reading,Swimming,Career Focused With Strong Values.,Male,41,49,162,182,Hindu,Obc,Panaji,Maharashtra,Bachelor,25-40 Lpa
187,VEC_187,Chatura Bal,Male,36,172,Sikh,Obc,Widowed,Eggetarian,Hyderabad,Telangana,1,1,Teacher,Swimming,Football,Cricket,Enjoy Spending Time With Family.,Female,31,39,162,182,Hindu,St,Coimbatore,Tamil Nadu,Bachelor,10-15 Lpa
188,VEC_188,Raghav Ranganathan,Male,38,174,Sikh,St,Widowed,Non-Veg,Delhi,Delhi,1,4,Accountant,Painting,Travel,Music,Friendly And Optimistic.,Female,36,43,164,184,Hindu,General,Bengaluru,Telangana,Higher Secondary,25-40 Lpa
189,VEC_189,Baljiwan Kibe,Male,40,189,Jain,Obc,Widowed,Eggetarian,Mumbai,Maharashtra,4,3,Data Scientist,Swimming,Cooking,Chess,Simple And Family Oriented.,Female,37,45,179,199,Christian,St,Mumbai,Goa,Bachelor,40+ Lpa
190,VEC_190,Nidhi Dara,Female,45,164,Christian,Sc,Widowed,Veg,Kochi,Kerala,1,2,Accountant,Reading,Cycling,Cricket,Love Travelling And Exploring.,Male,40,47,154,174,Christian,Obc,Kozhikode,Kerala,Master,5-10 Lpa
191,VEC_191,Prisha Walia,Female,43,171,Jain,General,Divorced,Non-Veg,Mumbai,Maharashtra,5,5,Teacher,Music,Painting,Reading,Enjoy Spending Time With Family.,Male,41,49,161,181,Hindu,St,Delhi,Telangana,Phd,5-10 Lpa
192,VEC_192,Qasim Biswas,Male,24,174,Christian,St,Divorced,Eggetarian,Panaji,Goa,2,3,Lawyer,Swimming,Yoga,Cricket,Friendly And Optimistic.,Female,21,29,164,184,Muslim,Obc,Bengaluru,Delhi,Phd,10-15 Lpa
193,VEC_193,Abha Salvi,Female,27,163,Christian,Obc,Widowed,Eggetarian,Panaji,Goa,2,5,Professor,Yoga,Cricket,Cooking,Friendly And Optimistic.,Male,25,31,153,173,Jain,St,Delhi,Delhi,Master,40+ Lpa
194,VEC_194,Damyanti Sant,Female,21,183,Muslim,General,Widowed,Veg,Pune,Maharashtra,2,3,Teacher,Music,Reading,Painting,Passionate About Learning.,Male,21,24,173,193,Hindu,Sc,Kozhikode,Maharashtra,Phd,3-5 Lpa
195,VEC_195,Veda Dua,Female,24,189,Muslim,St,Single,Eggetarian,Pune,Maharashtra,3,6,Software Engineer,Swimming,Cricket,Chess,Love Books And Technology.,Male,21,29,179,199,Christian,General,Kochi,Goa,Bachelor,5-10 Lpa
196,VEC_196,Hema Vig,Female,41,173,Jain,Obc,Widowed,Veg,Mumbai,Maharashtra,3,4,Teacher,Football,Yoga,Chess,Career Focused With Strong Values.,Male,38,44,163,183,Jain,General,Bengaluru,Kerala,Master,10-15 Lpa
197,VEC_197,Warhi Shroff,Female,39,166,Muslim,General,Single,Non-Veg,Chennai,Tamil Nadu,5,1,Government Employee,Reading,Cycling,Photography,Passionate About Learning.,Male,34,45,156,176,Jain,Sc,Kottayam,Maharashtra,Bachelor,25-40 Lpa
198,VEC_198,Krish Naidu,Male,37,160,Sikh,General,Divorced,Veg,Chennai,Tamil Nadu,2,6,Data Scientist,Painting,Chess,Cricket,Friendly And Optimistic.,Female,33,41,150,170,Muslim,St,Hyderabad,Maharashtra,Higher Secondary,3-5 Lpa
199,VEC_199,Chameli Mallick,Female,41,189,Christian,St,Single,Non-Veg,Hyderabad,Telangana,3,5,Data Analyst,Yoga,Travel,Reading,Simple And Family Oriented.,Male,37,47,179,199,Jain,St,Mangalore,Kerala,Bachelor,40+ Lpa
200,VEC_200,Jairaj Shetty,Male,24,160,Hindu,General,Single,Eggetarian,Bengaluru,Karnataka,2,6,Lawyer,Football,Chess,Cricket,Career Focused With Strong Values.,Female,21,30,150,170,Sikh,General,Mumbai,Goa,Diploma,3-5 Lpa
201,VEC_201,Pahal Balakrishnan,Female,22,155,Christian,General,Widowed,Veg,Panaji,Goa,3,4,Lawyer,Music,Reading,Movies,Enjoy Spending Time With Family.,Male,21,27,145,165,Christian,General,Bengaluru,Goa,Higher Secondary,25-40 Lpa
202,VEC_202,Nicholas Gopal,Male,45,187,Christian,General,Divorced,Eggetarian,Panaji,Goa,3,5,Doctor,Reading,Cricket,Music,Passionate About Learning.,Female,40,50,177,197,Sikh,General,Mangalore,Tamil Nadu,Phd,5-10 Lpa
203,VEC_203,Hitesh Pant,Male,38,168,Christian,General,Widowed,Eggetarian,Panaji,Goa,2,1,Software Engineer,Swimming,Movies,Cooking,Simple And Family Oriented.,Female,33,44,158,178,Jain,General,Chennai,Tamil Nadu,Bachelor,5-10 Lpa
204,VEC_204,Panini Mammen,Female,26,161,Muslim,General,Single,Eggetarian,Panaji,Goa,5,1,Professor,Travel,Yoga,Cooking,Enjoy Spending Time With Family.,Male,24,30,151,171,Hindu,Sc,Kottayam,Tamil Nadu,Phd,15-25 Lpa
205,VEC_205,Aashi Varughese,Female,42,165,Hindu,Obc,Divorced,Non-Veg,Bengaluru,Karnataka,4,3,Government Employee,Music,Cooking,Yoga,Passionate About Learning.,Male,39,48,155,175,Jain,Sc,Pune,Karnataka,Master,5-10 Lpa
206,VEC_206,Brijesh Khurana,Male,28,177,Christian,St,Divorced,Non-Veg,Bengaluru,Karnataka,3,3,Accountant,Cooking,Cycling,Movies,Career Focused With Strong Values.,Female,25,34,167,187,Hindu,Sc,Kannur,Delhi,Diploma,10-15 Lpa
207,VEC_207,Yash Khosla,Male,21,182,Jain,St,Widowed,Veg,Panaji,Goa,1,5,Data Analyst,Swimming,Reading,Yoga,Enjoy Spending Time With Family.,Female,21,25,172,192,Sikh,Obc,Pune,Delhi,Bachelor,5-10 Lpa
